Facility Id,Tenant ID,Facility Chemical Storage Location ID,Facility Chemical ID,Storage Location ID,Unit,Max Amount,Storage Type,Storage Type Description,Pressure,Temperature
74f1625b-e4bc-4f7c-963f-064e73e78b14	,883b7124-9c13-41ff-a6ee-341efbcde9ca,7797afbc-058f-4f5a-b118-04ef236fdfed,9bfe396e-90c0-45d7-a52a-3ec7c77fccbc,a100f895-fc25-414e-8f18-25917de9f4c3,GALLONS,0,PLASTIC_BOTTLE,216,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
74f1625b-e4bc-4f7c-963f-064e73e78b14	,883b7124-9c13-41ff-a6ee-341efbcde9ca,8d39f3ec-bcfa-4e46-900d-cbaccb4971ef,a96ce9aa-c27f-4b17-855d-5e0506bef5aa,7b8ccdc7-e89c-446f-99ad-402048c0b272,LITERS,0,PLASTIC_BOTTLE,300,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
74f1625b-e4bc-4f7c-963f-064e73e78b14	,883b7124-9c13-41ff-a6ee-341efbcde9ca,8342964e-ae25-4424-bccb-ea1d491b7be0,2b0ad827-79b5-4bf5-bb3e-db2e29891396,d640e121-80dc-4b04-85b6-446218eb2eef,GALLONS,0,PLASTIC_BOTTLE,999,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
74f1625b-e4bc-4f7c-963f-064e73e78b14	,883b7124-9c13-41ff-a6ee-341efbcde9ca,f2c65865-0fa9-4182-9006-cabd058d0c60,aed4139d-dc3f-4d43-b411-8918908c826c,5803504f-a34c-4d61-9873-e82896c36e33,GALLONS,0,PLASTIC_BOTTLE,999,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
74f1625b-e4bc-4f7c-963f-064e73e78b14	,883b7124-9c13-41ff-a6ee-341efbcde9ca,b4ece298-e751-494f-a238-31a8eded8d2a,03f21280-c454-4740-861a-0d31e6e1c67d,21b023fb-6eee-43ca-af39-5133db2d46e3,GALLONS,0,PLASTIC_BOTTLE,210,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
74f1625b-e4bc-4f7c-963f-064e73e78b14	,883b7124-9c13-41ff-a6ee-341efbcde9ca,1b71bda5-b7ad-4b7d-8ae5-99f3ebe4b0cd,bac56512-7522-436d-ad6f-561c1aedba87,ea00222c-0481-4377-b258-cc4a9f3f54a1,GALLONS,0,PLASTIC_BOTTLE,210,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
74f1625b-e4bc-4f7c-963f-064e73e78b14	,883b7124-9c13-41ff-a6ee-341efbcde9ca,9f71b953-1e1f-4191-b9a9-864cf60f983b,1cce87ae-3ea6-4d73-8a38-6655339f2602,11d17c52-271f-45d3-8b70-e1127552b2a7,GALLONS,0,PLASTIC_BOTTLE,101,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
74f1625b-e4bc-4f7c-963f-064e73e78b14	,883b7124-9c13-41ff-a6ee-341efbcde9ca,c54adaa7-1196-48e3-beef-f2ecf44fd813,74c03b3c-c305-43f4-81d3-e13c623af6f8,33feb92c-47c3-4632-b33f-ba41ee48500d,GALLONS,0,PLASTIC_BOTTLE,999,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
74f1625b-e4bc-4f7c-963f-064e73e78b14	,883b7124-9c13-41ff-a6ee-341efbcde9ca,30d08307-6395-4b4c-acd7-93f25b4f2209,b95b2b7e-cdf2-44ee-ab51-8ac37cede367,464ffe7e-2894-41c7-8d70-7a441b443e07,QUARTS,0,PLASTIC_BOTTLE,Shop,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
74f1625b-e4bc-4f7c-963f-064e73e78b14	,883b7124-9c13-41ff-a6ee-341efbcde9ca,1fd86383-53bb-4fda-85ac-df216bed40cd,cd13e8ff-1977-4e83-93e2-4022e767c5dd,2d06ae7e-e100-4978-bb05-54dd36e5eb73,QUARTS,0,PLASTIC_BOTTLE,217,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
